,MSA,year,value
3598,"Farmington, NM",2024,4.252427538
7,"Fayetteville, NC",2015,7.4
390,"Fayetteville, NC",2016,7
773,"Fayetteville, NC",2017,6.2
1156,"Fayetteville, NC",2018,5.6
1539,"Fayetteville, NC",2019,5.5
1922,"Fayetteville, NC",2020,5.429770602
2305,"Fayetteville, NC",2021,5.380448918
2688,"Fayetteville, NC",2022,5.345810596
3071,"Fayetteville, NC",2023,5.32148431
3454,"Fayetteville, NC",2024,5.304400107
345,"Fayetteville-Springdale-Rogers, AR",2015,3.7
728,"Fayetteville-Springdale-Rogers, AR",2016,3.5
1111,"Fayetteville-Springdale-Rogers, AR",2017,3
1494,"Fayetteville-Springdale-Rogers, AR",2018,2.8
1877,"Fayetteville-Springdale-Rogers, AR",2019,2.7
2260,"Fayetteville-Springdale-Rogers, AR",2020,2.639117258
2643,"Fayetteville-Springdale-Rogers, AR",2021,2.602050176
3026,"Fayetteville-Springdale-Rogers, AR",2022,2.579482719
3409,"Fayetteville-Springdale-Rogers, AR",2023,2.565743033
3792,"Fayetteville-Springdale-Rogers, AR",2024,2.557377936
152,"Flagstaff, AZ",2015,6.5
535,"Flagstaff, AZ",2016,6
918,"Flagstaff, AZ",2017,5.4
1301,"Flagstaff, AZ",2018,4.9
1684,"Flagstaff, AZ",2019,4.6
2067,"Flagstaff, AZ",2020,4.316204124
2450,"Flagstaff, AZ",2021,4.047737125
2833,"Flagstaff, AZ",2022,3.793771036
3216,"Flagstaff, AZ",2023,3.553522606
3599,"Flagstaff, AZ",2024,3.326250893
315,"Flint, MI",2015,6.2
698,"Flint, MI",2016,5.8
1081,"Flint, MI",2017,5.2
1464,"Flint, MI",2018,4.6
1847,"Flint, MI",2019,4.4
2230,"Flint, MI",2020,4.237450089
2613,"Flint, MI",2021,4.105337722
2996,"Flint, MI",2022,3.997963455
3379,"Flint, MI",2023,3.910695067
3762,"Flint, MI",2024,3.839767724
54,"Florence, SC",2015,6.8
437,"Florence, SC",2016,6.3
820,"Florence, SC",2017,5.6
1203,"Florence, SC",2018,5.1
1586,"Florence, SC",2019,5
1969,"Florence, SC",2020,4.919581918
2352,"Florence, SC",2021,4.854911238
2735,"Florence, SC",2022,4.802904317
3118,"Florence, SC",2023,4.761081349
3501,"Florence, SC",2024,4.72744812
55,"Florence-Muscle Shoals, AL",2015,7.3
438,"Florence-Muscle Shoals, AL",2016,6.8
821,"Florence-Muscle Shoals, AL",2017,5.9
1204,"Florence-Muscle Shoals, AL",2018,5.6
1587,"Florence-Muscle Shoals, AL",2019,5.4
1970,"Florence-Muscle Shoals, AL",2020,5.264598006
2353,"Florence-Muscle Shoals, AL",2021,5.172929506
2736,"Florence-Muscle Shoals, AL",2022,5.110869017
3119,"Florence-Muscle Shoals, AL",2023,5.068853448
3502,"Florence-Muscle Shoals, AL",2024,5.040408488
366,"Fond du Lac, WI",2015,4.1
749,"Fond du Lac, WI",2016,3.8
1132,"Fond du Lac, WI",2017,3.4
1515,"Fond du Lac, WI",2018,3
1898,"Fond du Lac, WI",2019,2.9
2281,"Fond du Lac, WI",2020,2.819781576
2664,"Fond du Lac, WI",2021,2.75543162
3047,"Fond du Lac, WI",2022,2.7038111
3430,"Fond du Lac, WI",2023,2.662401932
3813,"Fond du Lac, WI",2024,2.62918415
175,"Fort Collins, CO",2015,3.3
558,"Fort Collins, CO",2016,3
941,"Fort Collins, CO",2017,2.7
1324,"Fort Collins, CO",2018,2.5
1707,"Fort Collins, CO",2019,2.5
2090,"Fort Collins, CO",2020,2.5
2473,"Fort Collins, CO",2021,2.5
2856,"Fort Collins, CO",2022,2.5
3239,"Fort Collins, CO",2023,2.5
3622,"Fort Collins, CO",2024,2.5
367,"Fort Smith, AR-OK",2015,5.4
750,"Fort Smith, AR-OK",2016,5
1133,"Fort Smith, AR-OK",2017,4.4
1516,"Fort Smith, AR-OK",2018,4
1899,"Fort Smith, AR-OK",2019,3.7
2282,"Fort Smith, AR-OK",2020,3.429950104
2665,"Fort Smith, AR-OK",2021,3.186860283
3048,"Fort Smith, AR-OK",2022,2.968039013
3431,"Fort Smith, AR-OK",2023,2.771063476
3814,"Fort Smith, AR-OK",2024,2.593752732
204,"Fort Wayne, IN",2015,4.5
587,"Fort Wayne, IN",2016,4.2
970,"Fort Wayne, IN",2017,3.7
1353,"Fort Wayne, IN",2018,3.3
1736,"Fort Wayne, IN",2019,3.1
2119,"Fort Wayne, IN",2020,2.929789133
2502,"Fort Wayne, IN",2021,2.784930438
2885,"Fort Wayne, IN",2022,2.661647817
3268,"Fort Wayne, IN",2023,2.556727609
3651,"Fort Wayne, IN",2024,2.467434811
153,"Fresno, CA",2015,10.2
536,"Fresno, CA",2016,9.3
919,"Fresno, CA",2017,8.2
1302,"Fresno, CA",2018,7.2
1685,"Fresno, CA",2019,7
2068,"Fresno, CA",2020,6.836724119
2451,"Fresno, CA",2021,6.703429052
2834,"Fresno, CA",2022,6.594609705
3217,"Fresno, CA",2023,6.505771831
3600,"Fresno, CA",2024,6.433246421
8,"Gadsden, AL",2015,6.2
391,"Gadsden, AL",2016,5.8
774,"Gadsden, AL",2017,5.2
1157,"Gadsden, AL",2018,4.6
1540,"Gadsden, AL",2019,4.4
1923,"Gadsden, AL",2020,4.237450089
2306,"Gadsden, AL",2021,4.105337722
2689,"Gadsden, AL",2022,3.997963455
3072,"Gadsden, AL",2023,3.910695067
3455,"Gadsden, AL",2024,3.839767724
103,"Gainesville, FL",2015,4.7
486,"Gainesville, FL",2016,4.4
869,"Gainesville, FL",2017,3.9
1252,"Gainesville, FL",2018,3.5
1635,"Gainesville, FL",2019,3.2
2018,"Gainesville, FL",2020,2.927281137
2401,"Gainesville, FL",2021,2.679362543
2784,"Gainesville, FL",2022,2.453988952
3167,"Gainesville, FL",2023,2.249110188
3550,"Gainesville, FL",2024,2.062862509
230,"Gainesville, GA",2015,4.9
613,"Gainesville, GA",2016,4.6
996,"Gainesville, GA",2017,4.1
1379,"Gainesville, GA",2018,3.6
1762,"Gainesville, GA",2019,3.3
2145,"Gainesville, GA",2020,3.032733024
2528,"Gainesville, GA",2021,2.794627568
2911,"Gainesville, GA",2022,2.582501817
3294,"Gainesville, GA",2023,2.393521123
3677,"Gainesville, GA",2024,2.225160127
293,"Gettysburg, PA",2015,4.2
676,"Gettysburg, PA",2016,3.9
1059,"Gettysburg, PA",2017,3.5
1442,"Gettysburg, PA",2018,3.1
1825,"Gettysburg, PA",2019,2.9
2208,"Gettysburg, PA",2020,2.720101954
2591,"Gettysburg, PA",2021,2.558285418
2974,"Gettysburg, PA",2022,2.412733025
3357,"Gettysburg, PA",2023,2.28181007
3740,"Gettysburg, PA",2024,2.16404615
346,"Glens Falls, NY",2015,5.3
729,"Glens Falls, NY",2016,4.8
1112,"Glens Falls, NY",2017,4.3
1495,"Glens Falls, NY",2018,3.8
1878,"Glens Falls, NY",2019,3.6
2261,"Glens Falls, NY",2020,3.418359325
2644,"Glens Falls, NY",2021,3.253392652
3027,"Glens Falls, NY",2022,3.103569363
3410,"Glens Falls, NY",2023,2.967499347
3793,"Glens Falls, NY",2024,2.843920099
231,"Goldsboro, NC",2015,6
614,"Goldsboro, NC",2016,5.6
997,"Goldsboro, NC",2017,4.9
1380,"Goldsboro, NC",2018,4.4
1763,"Goldsboro, NC",2019,4.2
2146,"Goldsboro, NC",2020,4.039770102
2529,"Goldsboro, NC",2021,3.911402001
2912,"Goldsboro, NC",2022,3.808559962
3295,"Goldsboro, NC",2023,3.726168115
3678,"Goldsboro, NC",2024,3.660159929
9,"Grand Forks, ND-MN",2015,3
392,"Grand Forks, ND-MN",2016,2.8
775,"Grand Forks, ND-MN",2017,2.5
1158,"Grand Forks, ND-MN",2018,2.4
1541,"Grand Forks, ND-MN",2019,2.4
1924,"Grand Forks, ND-MN",2020,2.4
2307,"Grand Forks, ND-MN",2021,2.4
2690,"Grand Forks, ND-MN",2022,2.399999999
3073,"Grand Forks, ND-MN",2023,2.399999999
3456,"Grand Forks, ND-MN",2024,2.399999999
368,"Grand Island, NE",2015,3.8
751,"Grand Island, NE",2016,3.5
1134,"Grand Island, NE",2017,3.1
1517,"Grand Island, NE",2018,2.8
1900,"Grand Island, NE",2019,2.7
2283,"Grand Island, NE",2020,2.614538514
2666,"Grand Island, NE",2021,2.541501859
3049,"Grand Island, NE",2022,2.479083649
3432,"Grand Island, NE",2023,2.425740119
3815,"Grand Island, NE",2024,2.380151946
36,"Grand Junction, CO",2015,5.6
419,"Grand Junction, CO",2016,5.2
802,"Grand Junction, CO",2017,4.6
1185,"Grand Junction, CO",2018,4.2
1568,"Grand Junction, CO",2019,3.8
1951,"Grand Junction, CO",2020,3.430471399
2334,"Grand Junction, CO",2021,3.089092931
2717,"Grand Junction, CO",2022,2.773720163
3100,"Grand Junction, CO",2023,2.482372018
3483,"Grand Junction, CO",2024,2.213218338
316,"Grand Rapids-Kentwood, MI",2015,3.9
699,"Grand Rapids-Kentwood, MI",2016,3.6
1082,"Grand Rapids-Kentwood, MI",2017,3.2
1465,"Grand Rapids-Kentwood, MI",2018,2.9
1848,"Grand Rapids-Kentwood, MI",2019,2.8
2231,"Grand Rapids-Kentwood, MI",2020,2.714534074
2614,"Grand Rapids-Kentwood, MI",2021,2.641489828
2997,"Grand Rapids-Kentwood, MI",2022,2.579061887
3380,"Grand Rapids-Kentwood, MI",2023,2.525707269
3763,"Grand Rapids-Kentwood, MI",2024,2.48010725
294,"Grants Pass, OR",2015,7.7
677,"Grants Pass, OR",2016,7.2
1060,"Grants Pass, OR",2017,6.5
1443,"Grants Pass, OR",2018,5.7
1826,"Grants Pass, OR",2019,5.6
2209,"Grants Pass, OR",2020,5.529576853
2592,"Grants Pass, OR",2021,5.479982658
2975,"Grants Pass, OR",2022,5.445056864
3358,"Grants Pass, OR",2023,5.420461022
3741,"Grants Pass, OR",2024,5.403139856
317,"Great Falls, MT",2015,4
700,"Great Falls, MT",2016,3.7
1083,"Great Falls, MT",2017,3.3
1466,"Great Falls, MT",2018,3
1849,"Great Falls, MT",2019,2.8
2232,"Great Falls, MT",2020,2.613674408
2615,"Great Falls, MT",2021,2.440088276
2998,"Great Falls, MT",2022,2.278370582
3381,"Great Falls, MT",2023,2.127709857
3764,"Great Falls, MT",2024,1.987350113
37,"Greeley, CO ",2015,3.9
420,"Greeley, CO ",2016,3.6
803,"Greeley, CO ",2017,3.2
1186,"Greeley, CO ",2018,2.9
1569,"Greeley, CO ",2019,2.8
1952,"Greeley, CO ",2020,2.714534074
2335,"Greeley, CO ",2021,2.641489828
2718,"Greeley, CO ",2022,2.579061887
3101,"Greeley, CO ",2023,2.525707269
3484,"Greeley, CO ",2024,2.48010725
318,"Green Bay, WI",2015,4.2
701,"Green Bay, WI",2016,3.9
1084,"Green Bay, WI",2017,3.5
1467,"Green Bay, WI",2018,3.1
1850,"Green Bay, WI",2019,2.9
2233,"Green Bay, WI",2020,2.720101954
2616,"Green Bay, WI",2021,2.558285418
2999,"Green Bay, WI",2022,2.412733025
3382,"Green Bay, WI",2023,2.28181007
3765,"Green Bay, WI",2024,2.16404615
205,"Greensboro-High Point, NC",2015,5.9
588,"Greensboro-High Point, NC",2016,5.5
971,"Greensboro-High Point, NC",2017,4.9
1354,"Greensboro-High Point, NC",2018,4.3
1737,"Greensboro-High Point, NC",2019,4.1
2120,"Greensboro-High Point, NC",2020,3.937452015
2503,"Greensboro-High Point, NC",2021,3.805342778
2886,"Greensboro-High Point, NC",2022,3.697972327
3269,"Greensboro-High Point, NC",2023,3.610708075
3652,"Greensboro-High Point, NC",2024,3.539784933
56,"Greenville, NC",2015,6
439,"Greenville, NC",2016,5.6
822,"Greenville, NC",2017,4.9
1205,"Greenville, NC",2018,4.4
1588,"Greenville, NC",2019,4.2
1971,"Greenville, NC",2020,4.039770102
2354,"Greenville, NC",2021,3.911402001
2737,"Greenville, NC",2022,3.808559962
3120,"Greenville, NC",2023,3.726168115
3503,"Greenville, NC",2024,3.660159929
295,"Greenville-Anderson, SC",2015,5.3
678,"Greenville-Anderson, SC",2016,4.8
1061,"Greenville-Anderson, SC",2017,4.3
1444,"Greenville-Anderson, SC",2018,3.9
1827,"Greenville-Anderson, SC",2019,3.6
2210,"Greenville-Anderson, SC",2020,3.305796981
2593,"Greenville-Anderson, SC",2021,3.017278928
2976,"Greenville-Anderson, SC",2022,2.734335989
3359,"Greenville-Anderson, SC",2023,2.456860434
3742,"Greenville-Anderson, SC",2024,2.184746617
176,"Gulfport-Biloxi, MS",2015,6.4
559,"Gulfport-Biloxi, MS",2016,6
942,"Gulfport-Biloxi, MS",2017,5.3
1325,"Gulfport-Biloxi, MS",2018,4.9
1708,"Gulfport-Biloxi, MS",2019,4.6
2091,"Gulfport-Biloxi, MS",2020,4.352192784
2474,"Gulfport-Biloxi, MS",2021,4.147498062
2857,"Gulfport-Biloxi, MS",2022,3.978415299
3240,"Gulfport-Biloxi, MS",2023,3.838748869
3623,"Gulfport-Biloxi, MS",2024,3.723381039
296,"Hagerstown-Martinsburg, MD-WV",2015,5.3
679,"Hagerstown-Martinsburg, MD-WV",2016,4.9
1062,"Hagerstown-Martinsburg, MD-WV",2017,4.3
1445,"Hagerstown-Martinsburg, MD-WV",2018,3.9
1828,"Hagerstown-Martinsburg, MD-WV",2019,3.6
2211,"Hagerstown-Martinsburg, MD-WV",2020,3.329938661
2594,"Hagerstown-Martinsburg, MD-WV",2021,3.08682824
2977,"Hagerstown-Martinsburg, MD-WV",2022,2.867979154
3360,"Hagerstown-Martinsburg, MD-WV",2023,2.670970231
3743,"Hagerstown-Martinsburg, MD-WV",2024,2.493621919
177,"Hammond, LA",2015,7.2
560,"Hammond, LA",2016,6.7
943,"Hammond, LA",2017,5.8
1326,"Hammond, LA",2018,5.5
1709,"Hammond, LA",2019,5.4
2092,"Hammond, LA",2020,5.334580658
2475,"Hammond, LA",2021,5.291783756
2858,"Hammond, LA",2022,5.263786304
3241,"Hammond, LA",2023,5.245470556
3624,"Hammond, LA",2024,5.233488514
10,"Hanford-Corcoran, CA",2015,10.5
393,"Hanford-Corcoran, CA",2016,9.8
776,"Hanford-Corcoran, CA",2017,8.9
1159,"Hanford-Corcoran, CA",2018,7.9
1542,"Hanford-Corcoran, CA",2019,7.2
1925,"Hanford-Corcoran, CA",2020,6.530905658
2308,"Hanford-Corcoran, CA",2021,5.89135246
2691,"Hanford-Corcoran, CA",2022,5.280036137
3074,"Hanford-Corcoran, CA",2023,4.695710004
3457,"Hanford-Corcoran, CA",2024,4.137182419
121,"Harrisburg-Carlisle, PA",2015,4.3
504,"Harrisburg-Carlisle, PA",2016,4
887,"Harrisburg-Carlisle, PA",2017,3.5
1270,"Harrisburg-Carlisle, PA",2018,3.2
1653,"Harrisburg-Carlisle, PA",2019,3
2036,"Harrisburg-Carlisle, PA",2020,2.832168897
2419,"Harrisburg-Carlisle, PA",2021,2.6913325
2802,"Harrisburg-Carlisle, PA",2022,2.573148861
3185,"Harrisburg-Carlisle, PA",2023,2.473974408
3568,"Harrisburg-Carlisle, PA",2024,2.390751619
369,"Harrisonburg, VA ",2015,4.6
752,"Harrisonburg, VA ",2016,4.3
1135,"Harrisonburg, VA ",2017,3.8
1518,"Harrisonburg, VA ",2018,3.4
1901,"Harrisonburg, VA ",2019,3.2
2284,"Harrisonburg, VA ",2020,3.029790429
2667,"Harrisonburg, VA ",2021,2.884933939
3050,"Harrisonburg, VA ",2022,2.761654134
3433,"Harrisonburg, VA ",2023,2.656737121
3816,"Harrisonburg, VA ",2024,2.567447722
319,"Hartford-East Hartford-Middletown, CT",2015,5.7
702,"Hartford-East Hartford-Middletown, CT",2016,5.2
1085,"Hartford-East Hartford-Middletown, CT",2017,4.7
1468,"Hartford-East Hartford-Middletown, CT",2018,4.2
1851,"Hartford-East Hartford-Middletown, CT",2019,3.9
2234,"Hartford-East Hartford-Middletown, CT",2020,3.611339614
2617,"Hartford-East Hartford-Middletown, CT",2021,3.33359022
3000,"Hartford-East Hartford-Middletown, CT",2022,3.066339396
3383,"Hartford-East Hartford-Middletown, CT",2023,2.809190309
3766,"Hartford-East Hartford-Middletown, CT",2024,2.561761128
57,"Hattiesburg, MS",2015,5.7
440,"Hattiesburg, MS",2016,5.3
823,"Hattiesburg, MS",2017,4.7
1206,"Hattiesburg, MS",2018,4.2
1589,"Hattiesburg, MS",2019,3.9
1972,"Hattiesburg, MS",2020,3.628581555
2355,"Hattiesburg, MS",2021,3.383021646
2738,"Hattiesburg, MS",2022,3.160856685
3121,"Hattiesburg, MS",2023,2.95985779
3504,"Hattiesburg, MS",2024,2.778008431
178,"Hickory-Lenoir-Morganton, NC",2015,5.6
561,"Hickory-Lenoir-Morganton, NC",2016,5.2
944,"Hickory-Lenoir-Morganton, NC",2017,4.6
1327,"Hickory-Lenoir-Morganton, NC",2018,4.2
1710,"Hickory-Lenoir-Morganton, NC",2019,3.8
2093,"Hickory-Lenoir-Morganton, NC",2020,3.430471399
2476,"Hickory-Lenoir-Morganton, NC",2021,3.089092931
2859,"Hickory-Lenoir-Morganton, NC",2022,2.773720163
3242,"Hickory-Lenoir-Morganton, NC",2023,2.482372018
3625,"Hickory-Lenoir-Morganton, NC",2024,2.213218338
104,"Hilton Head Island-Bluffton, SC",2015,5.4
487,"Hilton Head Island-Bluffton, SC",2016,5
870,"Hilton Head Island-Bluffton, SC",2017,4.4
1253,"Hilton Head Island-Bluffton, SC",2018,4
1636,"Hilton Head Island-Bluffton, SC",2019,3.7
2019,"Hilton Head Island-Bluffton, SC",2020,3.429950104
2402,"Hilton Head Island-Bluffton, SC",2021,3.186860283
2785,"Hilton Head Island-Bluffton, SC",2022,2.968039013
3168,"Hilton Head Island-Bluffton, SC",2023,2.771063476
3551,"Hilton Head Island-Bluffton, SC",2024,2.593752732
11,"Hinesville, GA",2015,6.2
394,"Hinesville, GA",2016,5.8
777,"Hinesville, GA",2017,5.2
1160,"Hinesville, GA",2018,4.6
1543,"Hinesville, GA",2019,4.4
1926,"Hinesville, GA",2020,4.237450089
2309,"Hinesville, GA",2021,4.105337722
2692,"Hinesville, GA",2022,3.997963455
3075,"Hinesville, GA",2023,3.910695067
3458,"Hinesville, GA",2024,3.839767724
105,"Homosassa Springs, FL",2015,7.5
488,"Homosassa Springs, FL",2016,7.1
871,"Homosassa Springs, FL",2017,6.4
1254,"Homosassa Springs, FL",2018,5.6
1637,"Homosassa Springs, FL",2019,5.5
2020,"Homosassa Springs, FL",2020,5.43368581
2403,"Homosassa Springs, FL",2021,5.389710091
2786,"Homosassa Springs, FL",2022,5.360547949
3169,"Homosassa Springs, FL",2023,5.341209311
3552,"Homosassa Springs, FL",2024,5.32838505
206,"Hot Springs, AR",2015,5.5
589,"Hot Springs, AR",2016,5.1
972,"Hot Springs, AR",2017,4.5
1355,"Hot Springs, AR",2018,4.1
1738,"Hot Springs, AR",2019,3.8
2121,"Hot Springs, AR",2020,3.529943997
2504,"Hot Springs, AR",2021,3.286843182
2887,"Hot Springs, AR",2022,3.068007066
3270,"Hot Springs, AR",2023,2.871013712
3653,"Hot Springs, AR",2024,2.693682918
297,"Houma-Thibodaux, LA",2015,5.7
680,"Houma-Thibodaux, LA",2016,5.3
1063,"Houma-Thibodaux, LA",2017,4.7
1446,"Houma-Thibodaux, LA",2018,4.2
1829,"Houma-Thibodaux, LA",2019,4
2212,"Houma-Thibodaux, LA",2020,3.830466096
2595,"Houma-Thibodaux, LA",2021,3.686757374
2978,"Houma-Thibodaux, LA",2022,3.564939871
3361,"Houma-Thibodaux, LA",2023,3.461678886
3744,"Houma-Thibodaux, LA",2024,3.374147698
81,"Houston-The Woodlands-Sugar Land, TX",2015,4.6
464,"Houston-The Woodlands-Sugar Land, TX",2016,4.3
847,"Houston-The Woodlands-Sugar Land, TX",2017,3.8
1230,"Houston-The Woodlands-Sugar Land, TX",2018,3.4
1613,"Houston-The Woodlands-Sugar Land, TX",2019,3.2
1996,"Houston-The Woodlands-Sugar Land, TX",2020,3.029790429
2379,"Houston-The Woodlands-Sugar Land, TX",2021,2.884933939
2762,"Houston-The Woodlands-Sugar Land, TX",2022,2.761654134
3145,"Houston-The Woodlands-Sugar Land, TX",2023,2.656737121
3528,"Houston-The Woodlands-Sugar Land, TX",2024,2.567447722
58,"Huntington-Ashland, WV-KY-OH",2015,6.3
441,"Huntington-Ashland, WV-KY-OH",2016,5.9
824,"Huntington-Ashland, WV-KY-OH",2017,5.2
1207,"Huntington-Ashland, WV-KY-OH",2018,4.7
1590,"Huntington-Ashland, WV-KY-OH",2019,4.5
1973,"Huntington-Ashland, WV-KY-OH",2020,4.339772073
2356,"Huntington-Ashland, WV-KY-OH",2021,4.211407129
2739,"Huntington-Ashland, WV-KY-OH",2022,4.108568885
3122,"Huntington-Ashland, WV-KY-OH",2023,4.026181092
3505,"Huntington-Ashland, WV-KY-OH",2024,3.960176965
320,"Huntsville, AL",2015,5.5
703,"Huntsville, AL",2016,5.1
1086,"Huntsville, AL",2017,4.5
1469,"Huntsville, AL",2018,4.1
1852,"Huntsville, AL",2019,3.8
2235,"Huntsville, AL",2020,3.529943997
2618,"Huntsville, AL",2021,3.286843182
3001,"Huntsville, AL",2022,3.068007066
3384,"Huntsville, AL",2023,2.871013712
3767,"Huntsville, AL",2024,2.693682918
38,"Idaho Falls, ID",2015,3.4
421,"Idaho Falls, ID",2016,3.1
804,"Idaho Falls, ID",2017,2.7
1187,"Idaho Falls, ID",2018,2.6
1570,"Idaho Falls, ID",2019,2.6
1953,"Idaho Falls, ID",2020,2.6
2336,"Idaho Falls, ID",2021,2.6
2719,"Idaho Falls, ID",2022,2.599999999
3102,"Idaho Falls, ID",2023,2.599999999
3485,"Idaho Falls, ID",2024,2.599999999
179,"Indianapolis-Carmel-Anderson, IN",2015,4.6
562,"Indianapolis-Carmel-Anderson, IN",2016,4.3
945,"Indianapolis-Carmel-Anderson, IN",2017,3.9
1328,"Indianapolis-Carmel-Anderson, IN",2018,3.4
1711,"Indianapolis-Carmel-Anderson, IN",2019,3.2
2094,"Indianapolis-Carmel-Anderson, IN",2020,3.03491495
2477,"Indianapolis-Carmel-Anderson, IN",2021,2.89864958
2860,"Indianapolis-Carmel-Anderson, IN",2022,2.786172703
3243,"Indianapolis-Carmel-Anderson, IN",2023,2.693331448
3626,"Indianapolis-Carmel-Anderson, IN",2024,2.616697932
370,"Iowa City, IA",2015,2.7
753,"Iowa City, IA",2016,2.6
1136,"Iowa City, IA",2017,2.4
1519,"Iowa City, IA",2018,2.2
1902,"Iowa City, IA",2019,2.2
2285,"Iowa City, IA",2020,2.2
2668,"Iowa City, IA",2021,2.2
3051,"Iowa City, IA",2022,2.2
3434,"Iowa City, IA",2023,2.2
3817,"Iowa City, IA",2024,2.2
122,"Ithaca, NY",2015,4.4
505,"Ithaca, NY",2016,4.1
888,"Ithaca, NY",2017,3.6
1271,"Ithaca, NY",2018,3.2
1654,"Ithaca, NY",2019,3
2037,"Ithaca, NY",2020,2.829788103
2420,"Ithaca, NY",2021,2.684927653
2803,"Ithaca, NY",2022,2.561642792
3186,"Ithaca, NY",2023,2.456720043
3569,"Ithaca, NY",2024,2.367424541
12,"Jackson, MI",2015,5.4
395,"Jackson, MI",2016,5
778,"Jackson, MI",2017,4.4
1161,"Jackson, MI",2018,4
1544,"Jackson, MI",2019,3.7
1927,"Jackson, MI",2020,3.429950104
2310,"Jackson, MI",2021,3.186860283
2693,"Jackson, MI",2022,2.968039013
3076,"Jackson, MI",2023,2.771063476
3459,"Jackson, MI",2024,2.593752732
207,"Jackson, MS",2015,5.3
590,"Jackson, MS",2016,4.9
973,"Jackson, MS",2017,4.3
1356,"Jackson, MS",2018,3.9
1739,"Jackson, MS",2019,3.7
2122,"Jackson, MS",2020,3.528649263
2505,"Jackson, MS",2021,3.381843888
2888,"Jackson, MS",2022,3.256067842
3271,"Jackson, MS",2023,3.148308751
3654,"Jackson, MS",2024,3.055985753
106,"Jackson, TN",2015,5.9
489,"Jackson, TN",2016,5.5
872,"Jackson, TN",2017,4.9
1255,"Jackson, TN",2018,4.3
1638,"Jackson, TN",2019,4.1
2021,"Jackson, TN",2020,3.937452015
2404,"Jackson, TN",2021,3.805342778
2787,"Jackson, TN",2022,3.697972327
3170,"Jackson, TN",2023,3.610708075
3553,"Jackson, TN",2024,3.539784933
321,"Jacksonville, FL",2015,5.4
704,"Jacksonville, FL",2016,5
1087,"Jacksonville, FL",2017,4.4
1470,"Jacksonville, FL",2018,4
1853,"Jacksonville, FL",2019,3.7
2236,"Jacksonville, FL",2020,3.429950104
2619,"Jacksonville, FL",2021,3.186860283
3002,"Jacksonville, FL",2022,2.968039013
3385,"Jacksonville, FL",2023,2.771063476
3768,"Jacksonville, FL",2024,2.593752732
371,"Jacksonville, NC",2015,5.9
754,"Jacksonville, NC",2016,5.5
1137,"Jacksonville, NC",2017,4.9
1520,"Jacksonville, NC",2018,4.3
1903,"Jacksonville, NC",2019,4.1
2286,"Jacksonville, NC",2020,3.937452015
2669,"Jacksonville, NC",2021,3.805342778
3052,"Jacksonville, NC",2022,3.697972327
3435,"Jacksonville, NC",2023,3.610708075
3818,"Jacksonville, NC",2024,3.539784933
208,"Janesville-Beloit, WI",2015,5.2
591,"Janesville-Beloit, WI",2016,4.8
974,"Janesville-Beloit, WI",2017,4.2
1357,"Janesville-Beloit, WI",2018,3.8
1740,"Janesville-Beloit, WI",2019,3.6
2123,"Janesville-Beloit, WI",2020,3.428644954
2506,"Janesville-Beloit, WI",2021,3.281832194
2889,"Janesville-Beloit, WI",2022,3.156046658
3272,"Janesville-Beloit, WI",2023,3.048276726
3655,"Janesville-Beloit, WI",2024,2.955942118
232,"Jefferson City, MO",2015,4.3
615,"Jefferson City, MO",2016,4
998,"Jefferson City, MO",2017,3.5
1381,"Jefferson City, MO",2018,3.2
1764,"Jefferson City, MO",2019,3
2147,"Jefferson City, MO",2020,2.832168897
2530,"Jefferson City, MO",2021,2.6913325
2913,"Jefferson City, MO",2022,2.573148861
3296,"Jefferson City, MO",2023,2.473974408
3679,"Jefferson City, MO",2024,2.390751619
372,"Johnson City, TN",2015,6
755,"Johnson City, TN",2016,5.6
1138,"Johnson City, TN",2017,5
1521,"Johnson City, TN",2018,4.4
1904,"Johnson City, TN",2019,4.2
2287,"Johnson City, TN",2020,4.037450729
2670,"Johnson City, TN",2021,3.905339402
3053,"Johnson City, TN",2022,3.797966403
3436,"Johnson City, TN",2023,3.71069939
3819,"Johnson City, TN",2024,3.639773443
322,"Johnstown, PA",2015,6.5
705,"Johnstown, PA",2016,6
1088,"Johnstown, PA",2017,5.5
1471,"Johnstown, PA",2018,4.9
1854,"Johnstown, PA",2019,4.6
2237,"Johnstown, PA",2020,4.325945254
2620,"Johnstown, PA",2021,4.075591909
3003,"Johnstown, PA",2022,3.846890168
3386,"Johnstown, PA",2023,3.637967511
3769,"Johnstown, PA",2024,3.447113358
323,"Jonesboro, AR",2015,4.6
706,"Jonesboro, AR",2016,4.3
1089,"Jonesboro, AR",2017,3.9
1472,"Jonesboro, AR",2018,3.4
1855,"Jonesboro, AR",2019,3.2
2238,"Jonesboro, AR",2020,3.03491495
2621,"Jonesboro, AR",2021,2.89864958
3004,"Jonesboro, AR",2022,2.786172703
3387,"Jonesboro, AR",2023,2.693331448
3770,"Jonesboro, AR",2024,2.616697932
82,"Joplin, MO",2015,4.4
465,"Joplin, MO",2016,4.1
848,"Joplin, MO",2017,3.6
1231,"Joplin, MO",2018,3.2
1614,"Joplin, MO",2019,3
1997,"Joplin, MO",2020,2.829788103
2380,"Joplin, MO",2021,2.684927653
2763,"Joplin, MO",2022,2.561642792
3146,"Joplin, MO",2023,2.456720043
3529,"Joplin, MO",2024,2.367424541
